htid	access	rights	ht_bib_key	description	source	source_bib_num	oclc_num	isbn	issn	lccn	title	imprint	rights_reason_code	rights_timestamp	us_gov_doc_flag	rights_date_used	pub_place	lang	bib_fmt	collection_code	content_provider_code	responsible_entity_code	digitization_agent_code	access_profile_code	author	catalog_url	handle_url
hvd.32044018865758	1	pd	100324105		HVD	002988496	25936802				Henry D. Thoreau : Emerson's obituary.	Edwin B. Hill, 1904.	bib	2014-10-04 03:28:31	0	1904	miu	eng	BK	HVD	harvard	harvard	google	google	Emerson, Ralph Waldo, 1803-1882.	https://catalog.hathitrust.org/Record/100324105	https://hdl.handle.net/2027/hvd.32044018865758
